hashtags,place,text,user_description,user_location
,,"RT @NSUIPunjab: Dear @DrRPNishank ji, Sevreal states are badly hit by floods. Will they prefer giving exams over helping their families. Be…",,
,,"RT @RahulGandhi: India’s economy has been destroyed by three actions:

1. Demonetisation
2. Flawed GST 
3. Failed lockdown

Anything else i…",,
,,"RT @RawStory: White House ripped for refusing social distancing for Trump’s RNC speech: ‘A pandemic except in Trumpworld’
 https://t.co/DKn…",#resist #FBR #impeachtRumppenceBarr #freerealtyWinter no DM,
,,"RT @LackingSaint: fascinating seeing replies to this terrible video like ""people are too soft now she's just trying to help them"" as if it'…","Ashley ✨she/they✨ MLIS student, cataloger, wannabe archivist📚 BLM",
payday forgottenfreelancers ExcludedUK tvlife,,The moment of relief when you see you’ve been paid for the first time this year after months of wondering when it’ll come following lockdown and lack of government support. #payday #forgottenfreelancers #ExcludedUK #tvlife,"Hockey player, keen runner, F1 Fanatic, Arsenal blood, food junkie & traveller. TV Assistant Producer keen to make the move to Australia.",London
,,RT @_aaronhilll: They would’ve been taken care of COVID https://t.co/Aw8ofzA49v,Student @UNCHussman @UNC studying journalism & economics. | Assistant City & State Editor at @dailytarheel | A nerd that loves musicals and fantasy novels,"North Carolina, USA"
JEENEET,,"RT @11Petitioners: Another climate activist from South Africa asking for postponment of #JEENEET 

@DrRPNishank  Can't u hear LOUD MAJORITY…","""Law and order are the medicine of the politic body and when the politic body gets sick, medicine must be administered.""",
,,RT @CPIM_WESTBENGAL: Many young migrant labors lost their job due to unplanned lockdown. DYFI reached out to hundreds of such migrant labou…,,
,,"RT @peterjukes: Such a scandal, among so many others 

Data on Covid care home deaths kept secret 'to protect commercial interests' https:/…",Pungent.                                                                                                                Puns for the many not the few.,Glasgow
StudentsLivesMatter,,"RT @vanessa_vash: Dear @UN HE Secretary General Mr @antonioguterres, 
Plz SPEAK OUT for #StudentsLivesMatter in India 🇮🇳. Millions of stude…",,"Bareily, India"
,,"RT @tombellforever: This is the same website that I could already log into and pay my taxes, so why this? Quick search shows that not only…","💚#TeamSEND💚#InKirklees💚
Cymotrichous.",Holmfirth
,,RT @jrdznn: 2020 is not a shit show by coincidence. Every single thing that is happening is a result of the material circumstances the US h…,🇩🇴• sweet little luv maker • fotógrafa,
,,"RT @Sanidhya_Dobhal: Please speak up ..@DrRPNishank
@narendramodi session loss is just an excuse..if want you can easily overcome the loss…",,
,,"😭 this is horrible! 😩😭 and to think there’s still people out there who don’t believe in Covid. Because of individuals like that, others suffer. 💔💔💔 hope they’re all resting in peace, and prayers to their family and friends. https://t.co/a0S89tt9vk",𝐜𝐨𝐚𝐱𝐢𝐧𝐠 𝐩𝐞𝐨𝐩𝐥𝐞 𝐭𝐡𝐚𝐭 𝐈’𝐦 𝐚𝐭 𝐭𝐡𝐞 𝐚𝐩𝐞𝐱 𝐨𝐟 𝐦𝐲 𝐥𝐢𝐟𝐞. 𝐓𝐡𝐚𝐭'𝐬 𝐚𝐥𝐬𝐨 𝐦𝐞 𝐢𝐧 𝐭𝐡𝐞 𝐃𝐫𝐨𝐢𝐝 𝐬𝐮𝐢𝐭. 𝐏.𝐒 𝐍𝐎 𝐃𝐌.,"Texas, USA"
,,"RT @MarkHutch1965: @RandPaul @DCPoliceDept Didn’t you verbally attack doctors trying to curtail COVID, opposed bills that would finance the…",I'm just a boy who's tired of being so angry all the time....,
,,The Republican Coronavirus Strategy: Lie About Everything https://t.co/HdfXzTlpOD,"Author of the Best Seller, 
'The Art of Kissing - A Refresher'
Now Available, at Amazon, 
in Paperback @  https://t.co/zV3xaqD4HK",Nearby You
,,"RT @Aatishchoudha11: PARENT SAY:- BE POSITIVE
CENTERAL GOV. :- SAY BE CORONA POSITIVE 
50 lakh ka bima kralo marna tow wase bhi h #Postpone…",I'm a failed Jack of all trade who always loves to keep things simple putting arrogance aside.,"Kolkata, India"
,,"RT @acluhawaii: From @EqualJusticeHI's new Outbreak Report on COVID in our jails and prisons: 

""Government officials, the media and the pu…","Hawaii's voice for sensible, compassionate, and effective drug policies since 1993.","Honolulu, HI"
,,"@talkRADIO @JuliaHB1 There is a place for working from home. Allows flexibility for families,  saving childcare costs, enabling families to bond. Maybe high streets need to change. Maybe get rid of fast food and coffee shops, could help combat obesity!",Grandmother of 6. Mother of https://t.co/8XQDQ1K3hL full-time.,
,,RT @barandbench: [BREAKING] Review plea by 6 opposition ruled states filed in Supreme Court challenging the August 17 order dismissing peti…,,
,,"RT @co_hurricane: @boriquagato Perhaps another update is in order:
- Peru #1 country
- US dropped to #9

But Gov Murphy/Cuomo are still (*b…",Where to begin?,
,,"RT @WingsOfGrace71: My first day out since since 23rd March covid19 lockdown.
I feel rejuvenated/blessed. https://t.co/ZF7FfE6qPr",#Published #Poet ©️Tereza Gillespie “Introspective”📚by Wallis & Wild https://t.co/d2rVi7fSuf… via @AmazonUK #WritingCommunity ✖️DM✖️Porn @Arts_42🎨,Éireann
shootatweet,,"@SenBobCasey, another one injured by guns in Philadelphia today. What will you do about it? https://t.co/Z6GpfDR8X5 #shootatweet","A guy who might not be smarmy enough for Twittersphere, Big Dhaddie Funshine, Lives to be an agent of PROGRESSIVE change & always w/ good music in the air.","Little Peace of Paradise, PA"
,,RT @MarchForScience: We stand with the millions of students in India speaking up against the government who are forcing exams in the middle…,,
Boris COVID,,"RT @CllrBSilvester: #Boris is planning 4 MILLION #COVID tests a DAY.
Why?
Cos that will throw up thousands of false positives to justify ye…",• WHISKY • CIGARS • LIFESTYLE • MEN THINGS •,"Zuid-Holland, Nederland"
rtept,,RT @DavQuinn: Once again @MlMcNamaraTD was a rock of common sense discussing Covid-19 on #rtept last night.,"Joined Twitter because of Covid19 lockdown. I have questions.🇮🇪🇺🇸🇨🇦 At this point, we must unite against covid measures which are not fit for purpose.",Ireland
,,"RT @AnukramAyur: So called social distancing in bEd exam in up..
SOPs are just fancy term.
Postpone exams in covid

#PostponeExams_Or_Resig…",,
,,RT @TimOBrien: Taking the coronavirus pandemic seriously. https://t.co/AFrC6GU3UF,MD-PhD candidate - @UAZ_MDPHD | @UCBerkeley 👨‍🎓| Stem cell | Immunology,
,,"RT @Shubham91120: 90% students want postpone jee neet exam in covid.due to flood problems,trvelling problems,corona cases
Please i requeste…","Special talent
Exams में  सारे options में sabse galat decision Lene Ka talent   koot koot k bhra hua h mere andr",
,,Court of Appeals offers alternatives to law students whose bar exams were postponed due to the pandemic https://t.co/CMTabTZ2LU,Updates from The Baltimore Sun's health reporters and editors. Also follow us on Facebook: https://t.co/pguk51Fluy,Baltimore
,,"RT @The_TUC: The government is offering £13 a day for workers on low incomes who have to self-isolate. 

But for already struggling househo…","Part of the national grassroots network, continuing the energy & enthusiasm supporting Jeremy Corbyn and the Labour Party. #JC4PM. RTs do not imply endorsement.","Oxford, England"
,,RT @TeeJaay1up: Me doing physiotherapy for my baby after he completes a 5 hour training session for project mbappe,⚡️Nate⚡️| 22 ♋️ | #BLM | #Twitch | #Music | #Art | #DirtBikeJunkie | :) | #CanalST | sRs 4ever ❤️💜🧡,90210
,,"California will never be open again with this clown in charge!  Recall Gavin Newsom, he’s worst Governor Ever! 🤬 Sign 👇🏻https://t.co/fVqV2lyPDc https://t.co/VZVNbEJbvx","God, Family, Country. RN, Labor&Delivery Nurse 1A, 2A F/b @GenFlynn 🇺🇸 comedians 🚂🍿Parler @DigiDiva2020 #Trump #GodWins, The Storm Is Upon us🌪",Timbuktu  
,,"RT @VincentRK: Spain is having a full fledged 2nd wave in number of cases. Talking to friends there, some new cases are in same places as o…","#audiosapien, sonic hedgehog, artrepreneur, dog mom,desert rat, bumblebee#WaterISLife #ProtectTheSacred #DECOLONIZe #IndigenousSovereignty #MMIW #KAPUALOHA","Joshua Tree,CA,Emma Lake,SK"
,,RT @jonfavs: Trump has refused to extend unemployment benefits in the middle of a pandemic.,,
,,@SSirroco @sophieelsworth @ScottMorrisonMP I would think their twilight years truly would have been ruined if they were to get COVID and pass away.,"Keen Richmond supporter and Melbourne Storm, also enjoy a punt",
,,"RT @KeepAZ_RED: @dougducey 
@jacksellers 
@maricopacounty 
@votewarren 
@TravisGrantham 
@JMHoffman 
@KellyTownsend11 
@NancyBarto 
Arizona…","Faithin’ it everyday. I ❤️ Jesus, America, my family & friends, good food, & beer. School with masks isn’t school it is a conditioning camp. #MAGA #TRUMP2020","Arizona, USA"
,,RT @KayBreaux__: A hurricane during a race war filled pandemic. Wild.,an introverted people person // 251+ howardu.,
,,"RT @girlsreallyrule: MGM Resorts will send separation letters to 18,000 furloughed employees. The casino company plans to keep recalling ad…","86451132020
I do not know all the facts but I aspire to learn as much as I can #secularism
I do follow back if you follow
DMs not meant for dating or romance","Cape Town, South Africa "
,,RT @SquigglyRick: I have a ~very~ interesting yarn about this issue in tomorrow’s @SatPaper 👀👀👀,,
,,"RT @Jamie_Margolin: Dear @UN Secretary General @antonioguterres,

Please speak out about the millions of students in India who are being fo…",,
,,RT @leswawe: In lockdown all ANC thieves were paid full for not working. Now the suspension of Gumede is with full payment. ANC is making z…,"General dickhead and social irritant. Finest purveyor, and regular user, of expletives. Slowly becoming an anarchist.","Montferland, Nederland"
,,RT @vantestaegi: ARMY PLEASE VOTE WE ARE SO BEHIND. YOU DONT NEED TO GIVE YOUR DETAILS JUST SCROLL DOWN AND CLICK “SKIP” https://t.co/yGfME…,#JUNGKOOK: OJO,she / her
,,RT @ANI: Supreme Court refuses to entertain a plea seeking directions for Election Commission to refrain from holding upcoming election in…,,
CubaPorLaVida,,"RT @DiazCanelB: Coming together against COVID-19 in the entire nation. 
#CubaPorLaVida 
https://t.co/N5UD23dXC7",alegre y optimista,
India COVID19 India USA,,"RT @sri50: #India tops daily  #COVID19 cases in the world in last 24 hours!
The top 3 countries: 
1. #India - 77,266
2. #USA  - 46,286
3. #…","i am a diehard fan of vijay anna.
thalapathy for life... 
my inspiration... 
thalapathy thalapathy thalapathy",Thanjavur
,,RT @sarahcpr: The RNC will likely be deemed a super spreader of both coronavirus and bullshit propaganda,"Historian, singer, nerd, fangirl, VtM player, Ph.D. student, Exec. Assistant, Chiefs fan, and a superhero princess with a sparkly crown.","Monrovia, CA"
,,"RT @TvMzansi: Happy birthday to this phenomenal award-winning thespian Nthati Moshesh 🎉

With over 25 years in the industry she has graced…",my petty is consistent. #PettyLivesHere,
JEE_NEET,,"RT @SonuSood: Incase #JEE_NEET happens: To all the students who will be appearing &amp; are struck in flood hit areas of Bihar, Assam &amp; Gujrat.…",pspk,
SpeakUpForStudentSafety,,"RT @dhruv_tweets_: #SpeakUpForStudentSafety

The only thing which can postpone exams is @narendramodi  death due to corona in coming 2 days…",,
,,"RT @Nikhil15100444: You said Corona will end in 21 days 
We believed
You said hospitals are okay
We believed 
You said doctors are getting…",Jai Maharashtra 🚩🚩,"Bahe,Maharashtra "
2020TrumpLandslide,,RT @yogagenie: President Trump Rallying in New Hampshire today.  #2020TrumpLandslide ⁦@realDonaldTrump⁩  https://t.co/lOStcI6SIG,"Jesus freak, Oklahoma deplorable and chump, (and yes that's my real name). I love @POTUS and Ifbap. #Trump2020 
Thanks and God Bless You!","OKC, OK"
,,RT @_aaronhilll: They would’ve been taken care of COVID https://t.co/Aw8ofzA49v,,
,,"RT @lextayham: I’m an essential worker in homeless services and this year has been really hard. 

I tested positive for Covid-19 yesterday…",IG: gregatronn  #LemonStrong @PNWelectricFam  (Y) 🐣,Los Angeles @PNWelectricFam ⚡
,,"RT @saahilmenghani: 👉TOTAL Lockdown announced in West Bengal on September 7th, 11th &amp; 12th

👉No flights will be scheduled on these days fro…",#chef #medicalaspirant,
,,RT @JeffPassan: Zero positive tests among players this week. Tough to argue with that being anything but good.,Former Padres beat writer. Contributor to http://t.co/sYBHwgupFk and FriarWire. Joined the Padres in 2014.,"San Diego, CA"
NoToNEETJEEinCOVID,,#NoToNEETJEEinCOVID Corona situation is tremendous,physics,
,,"RT @RabbiJill: I’m sitting here, still not leaving my house, bc I’m immunocompromised,  making sacrifices (like not being with my mom who i…","Conflicted, skeptical goof. Possessing advanced degrees doesn't make me a mutant.  Gossamer abattoir is my new favorite.","Colorado, USA"
,,@gooden_courtney Where is your Anti Coronavirus mask? Leave it by your bicycle? The bicycle with training wheels and the little thumb Bell on the handlebars? Trump Votes Matter.,,
,,RT @TeeJaay1up: Me doing physiotherapy for my baby after he completes a 5 hour training session for project mbappe,Lawyer ..... Thank God for every day that He keeps me alive. ...#Alhamdulilah,kampala
