hashtags,place,text,user_description,user_location
,,"RT @TheKeralaPolice: Corona war .. 
we shall overcome.. https://t.co/aYldQaHNYe",Development sector professional. Tweets are personal and RTs are not endorsements,New Delhi
,,Lockdown extended till may 1st in Punjab @CMOPb By our Honourable CM @capt_amarinder its a great step taken by the goverment to fight against the novel Corona virus.,देहि सौभाग्यं आरोग्यं देहि में परमं सुखम्‌। रूपं देहि जयं देहि यशो देहि द्विषोजहि॥. ENGINEER-ENTREPRENEUR-HINDU                     “मेरा सर्वेश्वर मेरा श्याम”,"Punjab, India"
COVID19outbreak PakistanUnitedAgainstCorona CoronaFreePakistan,,"RT @KhyberNews247: A public service message by AVT CHANNELS (PVT.) LTD.

#COVID19outbreak #PakistanUnitedAgainstCorona #CoronaFreePakistan…","Secretary General @Pak_yforce 🦺 🏏🗣
Social Media Team @RwpVForce 🤳👨‍💻📸
https://t.co/6kH6WqWBXK…
https://t.co/sOIXqf6Ff4","Islamabad, Pakistan"
,,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…",,Bengaluru India
MadeInAmerica,,"RT @AmWorkCo: Bring it home!

#MadeInAmerica 🇺🇸",,"Texas, USA"
,,@groupfazza KEEP VERY VERY SAFE. CORONA Army has built up https://t.co/nrJ7F3o8lh,"WEAR MASKS 
WE WILL WIN COVID19 
Life Coach, Business Consultant, SALES / Marketung 
Wellness & Health

LOVE 🌏, PEOPLE
POWER THOUGHTS +ACTIONS = GREAT RESULTS",UNIVERSE HEALER 
,,"RT @arifaajakia: Tonight is Shab Baarat. Muslims visit graveyard tonight.
Due to Corona virus, government has closed graveyards so people h…",,
,,RT @BankyW: So for the State Governments that have suspended isolation &amp; social distancing for Easter... do they have an agreement with the…,🌻,"Chillsville, Nirvana"
,,RT @jldeo: Has Sweden Found the Right Solution to the Coronavirus https://t.co/hEZg1TiOiw @EdselSalvana,,
,,Let the government be decieving themselves https://t.co/fv6k7HWYpM,"Easy going, lover, future wife and future mum, best friend",Nigeria
,,"RT @SmokingSkills_: Too late to tweet this but I never felt so safe at any place than I felt in Noida. Be it riots, corona or anything. No…",RTs not endorsements.,इंडिया
,,RT @IsabelOakeshott: I now think it is inevitable the Brexit transition period will be extended and as a Brexiteer I am cool with this. The…,"Teacher, humanist, European citizen, truth-seeker, rejoiner",
,,"@khanumarfa he also come up with another propaganda about your Tablighi Jamaati brothers.

They are on their roll to spread the virus. https://t.co/RxRgTXJlDU",Bhartiya! Nationalist! Military BRAT!,"Dubai, United Arab Emirates"
,,"RT @chander05809676: @narendramodi @nsitharaman PM saab as you said , we will surely do the same maintain social distance but in this Coron…",freelance cinematographer in bollywood,"Mira Road, Mumbai"
,,"@Biswa44 

Hello Mama. how are you? Corona virus is now the name of terror in the world. You live in london.There is more corona virus infection. Be careful Be good Pray to God.",My name is Pradipta Deb. I am a student. Thank you for every body.,Bangladesh
,,"@ibrahimpatel007 @RahulGandhi @INCIndia @INCTelangana @AjazkhanActor @paigah_shah @MehrajPatel7 @KhizerPatel1 @AzmathTrs @ShabnamHashmi @Minakshisingh65 This Viruses are more dangerous than Corona,
We can and we will surely come over of Corona but these Viruses has no cure.","Restauranteur by profession।
Congress is my Soul।
vegetarian।
Hindu, Beliefs are personal
Humanity First",jammu 
,,"RT @absoage: My thoughts on the crisis: The coronavirus, an opportunity to change our relationship with the planet https://t.co/Zv9D34NljV","Political analyst. Citizen of the world
محللة سياسية. مواطنة العالم",Madrid
YouCanBeatCorona,,RT @InsaaMehak: #YouCanBeatCorona  @Gurmeetramrahim  @derasachasauda  always urges to devotees to follow the instruction given by WHO to fi…,981406386,"Bathinda, India"
,,Oh man 😔 https://t.co/AOeJzpehN1,"Mama, Ärztin, chronisch müde. Gutmensch von ganzem Herzen! Nazisraus! Im nächsten Leben fliege ich zum Mond. Verheiratet mit @hustendoktor.",
DelhiPolice COVID19 Corona,,"#DelhiPolice registered a case against the administration of Maharaja Agrasen Hospital following a complaint for violation of rules in dealing with #COVID19 patients after they handed over a man's body to his family without informing authorities.
#Corona 

https://t.co/ptXx7Wi6k0","The definitive Sunday Newspaper from the New Indian Express group, published from New Delhi. Favours None. Fears None.",New Delhi
,,@adt664 @mavrike9 @Breadpeanut12 @HaraRung @TimesNow well your reply proved who is chutyia here and I'm asking to capture those who are spreading corona there in india then talk on it,,"Lahore, Pakistan"
,,RT @BankyW: So for the State Governments that have suspended isolation &amp; social distancing for Easter... do they have an agreement with the…,,
,,"RT @smalltownandrew: [VIDEO] Dr. Fauci Goes Against  Trump And Says WHO Organization Has Done ""Very Well""  On Corona Virus Respone

This li…",🇺🇸GOD Family USA,
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",right of the center,
,,One more joker whom none want to listen 😅😅 https://t.co/YC5jx0tJA4,अहिंसा परमो धर्मः धर्म हिंसा तथैव च:।। अहमस्मि योधः As God gives His hardest battles to His strongest soldiers .,
,,luckily I don't have the corona virus!! &gt;:3 🤩👐But whoever does I hope you will survive ^w^,"@EeveeBean308 trading account I do giveaways and trade with people ^w^ Games: Royale high, adopt me, dragon adventures, etc.",
,,@drharshvardhan sir is there any relation between disappear of house sparrow ( goriya) and corona appears? Scientists hv to think abt it also if it seems to valid. I just thought and share,,"नई दिल्ली, भारत"
,,"@MSNBC @ABC @CBSNews 
Please stop airing Tumps portion of the Corona virus daily updates live.   Skip his part and only air the experts.....I'll even listen to Pence.  
Thank you.",,
,,"Sir for public schools, when all private establish ments r closed due to national lockdown, advz schools.not to charge fine for late submission, which.they do submission 15 per day. https://t.co/f9BiVX1qhK","life is equal to work Aquitaince, place Aquitaince, social Aquitaince n badalteh rishtae with change of priorities with changing time.","Pitampura, New Delhi"
,,"RT @alikeskin_tr: Virus expert Spanish doctor: ""You pay 1 million euro a month to a football player. 1,300 euro to a researcher doctor ...…","I see things as they never were, and say why not? 
#PTIFamily",
,,"@andwarn One of the benefits of Corona-virus,  alongside the environmental benefits of the lockdown, is that The Sun might go out of business as sales plunge",I love winding up the racist 'Brainless Brexiteers' 😂,North East England
,,"RT @muttonshunter: The spread of Corona virus is based on two factors.

1. How dense the population is.

2. How dense the population is.",Here for a good time not a long time,
,,"Not that great but some lines kill it:  ""Curve doesn't look flatter to me"" https://t.co/XPWurVHzEa","Sole purpose of existence - food. But then there are these little things like climate change, fascism, House MD, feminism, racism that I concern myself with too",India
,,"@BJP4India Congress is silent and remain indore during Corona outbreak,
Why?
They know there is nothing to get from this pandemic. There is no money but death serving the country. 
Let mango-people leave alone until we find other issue with wealth-benifit.",,
,,RT @jaboukie: the reason corona wasn’t discovered earlier in the US,Honestly. Truly. ️ ☯,Tampa
,,RT @ThePerezHilton: Fuck this rat! He's got a lot worse to worry about than corona now that he's out of jail! https://t.co/2VhUe3urxj,"Lover of Coffee,Love Marvel. I love all types of music! shopping, playing musical instruments, camping,concerts,beach  pool parties. SoCal City Sweetheart here.","California, USA"
,,RT @jaboukie: the reason corona wasn’t discovered earlier in the US,#freepalestine #vidasnegrasimportam #bestspuds (he/him),Norcax 
,,"RT @RLHeinrichs: The WHO annually spends more on luxurious travel accommodations than the amount it spends to fight AIDS, tuberculosis, and…","Diverse interests of law, politics, finance, economics, public policy and the Georgia Bulldogs!",Atlanta
,,"@donkey_donks Cus it overboard tanked when the liars were saying 2 million people weee going to die 

It’s still down a lot from peak due to corona",✝️🇺🇸 🇮🇹 ♠️🏀 #BronSexual Instagram: AndrewLipo,
,,"RT @SamanthaJPower: Trump has put in place a de facto hold on funds to the @who, requiring agencies to obtain what appears to be ⁦@WhiteHou…",,
,,"RT @officiallyk10: Dear corona,

Kindly note below and be guided.",Of love...life...liberty... #MUFC...snark and music...mostly hip-hop.💁🏾,
,,"I know it politically probably won’t happen, but the government needs to look at raising taxes to pay off these corona related programs when things get back to normal. Income tax and non regressive charges over gst rises would be better","It professional working in the arts industry. strong views on the monarchy, agriculture, public transport and the timber industry.","Werribee, Melbourne"
,,Grateful for Sins https://t.co/983bkId1qI,#MURDERINO #NAVY #VET #VETERAN #VIETNAM #MILITARY #AGENTORANGE #2A #PATRIOT #MAGA #CONSERVATIVE #NRA,"iPhone: 33.513321,-117.110870"
,,"RT @zoo_bear: Vadodara resident was  Rajesh Sarang arrested for editing a letter of additional commissioner of police, the letter says “Niz…",,INDIA
lockdownextension EasterAtHome StaySafe Easter CoronaVirusUpdate Sinzumoney GoodFriday China Nigerians FF7R,,"Considering the fact that the Covid-19 case is increasing;

Should the current Lockdown in Lagos, Abuja, Ogun &amp; some States be extended?

#lockdownextension #EasterAtHome #StaySafe #Easter #CoronaVirusUpdate Covid-19 #Sinzumoney #GoodFriday #China #Nigerians Corona Virus #FF7R","•𝐻𝑢𝑚𝑎𝑛𝑖𝑠𝑡• 𝑼𝒓𝒃𝒂𝒏 & 𝑹𝒆𝒈𝒊𝒐𝒏𝒂𝒍 𝑷𝒍𝒂𝒏𝒏𝒆𝒓•                      Ⓒ︎Ⓞ︎Ⓞ︎Ⓛ• 🄲🄰🄻🄼• ℂ𝕠𝕝𝕝𝕖𝕔𝕥𝕖𝕕•
𝙿𝚛𝚘𝚞𝚍𝚕𝚢 🅝🅘🅖🅔🅡🅘🅐🅝 🇳🇬","Lago𝕤, Nigeria"
,,RT @eladiocarry_on: Corona freestyle 🦠😷 https://t.co/3OLCZ2AcIo,,
,,"RT @saahilmenghani: 👉Lethal lapse by WEST DELHI's Maharaja Agrasen Hospital
 
👉Corona +ive man dies here on April 4

👉Hospital gives body t…",,India
,,"RT @OnlineRajan__: Israeli Actress, Moran Atias, volunteered to work in a hospital treating Corona Patients.

But where are the Bollywoodia…",|| जननी जन्मभूमिश्च स्वर्गादपि गरीयसी ||,Hyderabad
,,"RT @Danwhite1972: I just hoisted my daughter out of bed, gave her her meds. I then wheeled my wife in her wheelchair to the bathroom. I the…","Polite Rebel Raging at the Machine. 
Big Fan of Activist Lawyers and International Law.
Hopeful.",Staying at home by the sea
,,RT @KyaUkhaadLega: NEW: Pakistan reports no Corona cases in the last 24 hours. PM says new testing strategy of testing only negative patien…,,
,,"RT @MiracleonIce21: Ahhhh...Apple &amp; Google creating apps that will warn who has corona virus...yep, this isn't a fucking man made virus..…","🇺🇸🇺🇸#TRUMP2020 #KAG #2A  Constitutionalist Conservative, Former LEO & Corrections🇺🇸🇺🇸
Tell it LIKE it is! #BackTheBlue #WWG1WGA","Missouri, USA"
,,RT @michellemalkin: Translation: Gates wants to foist a corona vaccine on  entire world knowing it will have deleterious side effects on mi…,Aim the weapon so that the front end sight post is aligned to the rear post.  #CONVENTIONOFSTATES #MAGA #2A  #TERMLIMITS #AMERICAFIRST #ARMYVETERAN,Free Range
,,RT @BankyW: So for the State Governments that have suspended isolation &amp; social distancing for Easter... do they have an agreement with the…,Speaker/Writer ➡️➡️ Music/Business. My life ain't mine.   Romans 8:30,
,,"RT @Orcusa1: Hospital workers across USA are being  furloughed or laid off.

Hospitals were just given 100 Billion in stimulus!

Based on t…",Aka Leigh 🚫Not Today❗️,
art,,RT @ninamii: 'Normal' in the time of the corona virus #art https://t.co/wgZWJcdrzD,extremely calm & enchanting 💅🏻,+62
,,@Nupur_Nupur_ Say Thanks to CORONA.,A SOUTH INDIAN .FROM KARNATAKA .LOVES ONLY TRUTH. NO GIMMICKS. STRAIGHT FORWARD.,
,,The Coronavirus and Its Spread - Opinion: Coronavirus only the latest steep cost China has inflicted on the world’ (Washington Examiner) https://t.co/ZJFOe2oOtu,"Now retired from the Navy and the Federal Civil Service, Rick looks forward to teaching, interacting with students in the sciences, and traveling.","Southwick, MA"
,,RT @michellemalkin: Translation: Gates wants to foist a corona vaccine on  entire world knowing it will have deleterious side effects on mi…,,
,,"RT @wadbhagi: At a time when many have fallen through the cracks because of the haphazardly drawn security net, this is utterly crass. In t…","We should direct our anger towards those who implemented the Brexit con, not the victims.  #BylineTimes #DoubleDownNews",
,,"RT @rohini_sgh: Have to agree with @YashwantSinha. For a party that says there should be no politics during a national health emergency, th…",,
,,"RT @wishleeluck: corona pls, you’ve overstayed your welcome",lol.,"Victoria Island, Nigeria"
,,"RT @erbmjha: -Maharashtra has highest number of corona cases
-Mumbaikars are getting denied for Ration
-@OfficeofUT is busy spending crores…",Indian by birth and natonalist by choice. Tweets are personal and RT are not endosred.,Bharat
,,RT @BankyW: So for the State Governments that have suspended isolation &amp; social distancing for Easter... do they have an agreement with the…,,
TrumpMadness corona,,RT @FrankFigliuzzi1: Not on our watch: American Democracy May Be Dying https://t.co/TqjC1eihje #TrumpMadness #corona,"Politics NFL MLB, PROUD DEMOCRAT. Pro-America, Anti-trump, no DM please.",
