hashtags,place,text,user_description,user_location
,,"Proper grub, locally sourced and delivered to your door … Whether you're easing your lockdown or staying put, give yourself a little treat - order now https://t.co/scPKNKHmpV https://t.co/zvuVlGQ8yW",The Chester Fields is a lovely country pub & #restaurant nestled in the heart of the #Cheshire countryside - just 4 miles east of #Chester. Come on in.,"Chester, Cheshire CH2 4JR"
,,"RT @mi6rogue: You're supposed to set an example @DominicRaab, we're in your face covering. https://t.co/Q1Kf1XWqZd","I play guitar. I write. I collect books. I have opinions. I manage badly without a sub-ed.

A tendency to hedonism and solipsism; how very rock 'n' roll.",South London
,,RT @niccijsmith: Young Thais call for government to resign in night protest https://t.co/QllWbLrpa9,ถ้าใจเราได้ เราจะชอบผู้ชายกี่คนก็ได้ | EXO 👑 | FOREVER LOVE SAD HAPPY,
,,@Jacob_Rees_Mogg thank you for spending time with my friends @IronbridgeAAC @AAC_Donna but in February floods devastated them and merrythought village!! Coronavirus taken over since but these guys lost loads of and flooded twice!! I saw it first hand and awful @TelfordWrekin,Salopian defected up north to God's country but Shropshire lass at heart and Wolverhampton Wanderers Supporter,Yorkshire
,,"RT @keithbaldrey: That's potentially 1000+ people out of a pay cheque and/or interactions with friends, through no fault of their own. But…","Love music, hockey and beautiful places!!!!",Canada
,,"RT @caromholland: grad student: the pandemic has disrupted my research

university: we are committed to helping you

gs: i need time and mo…",Organizing graduate student workers at the University of Hawai‘i for the power to make UH a better place to live and work for everyone. #EAluKākou,"Honolulu, HI"
,,"RT @JaniceDean: I’m no body language expert, but watch what he’s doing with the mask while answering the question about nursing homes and t…",,
,,"Beautifully said... The entire, short thread. https://t.co/wLLb2QOw7J",Feminist. Migrant. Mother. Author of Remembering Revolution; New South Asian Feminisms; New Subaltern Politics. PI @GoverningI. Co-editor @FeministTheory. She.,South Africa via India/UK
,,RT @frankgore: Gonna be one of those nights!!!!This really is not right‼️😂🤣😂,Chicago Sports,Lake Shore Drive
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,Welcome to Hell! Disaster bisexual. Occasional intellect. She/Her. 21. 18+ only plz. Black Lives Matter. Trans Lives Matter. Black Trans Lives Matter.,"Tucson, AZ"
,,RT @MattWalshBlog: Seems like a good time to remind you that they arrested a dad for violating social distancing by playing t-ball in an em…,"I am now a widow, I believe our freedoms,our Constitution is being destroyed.I pray for our Nation to recover for the children we leave it to!#TrumpsterWarriors",United States
,,"RT @AlexCKaufman: NEW: @Ilhan and @BernieSanders are out with a new bill to completely cut off all federal fossil fuel funding, including C…","Disabled socialist, humanitarian leftist. Happily obsessed with dogs and babies.",
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,1908 🐸💕 USCU21 💚🖤 AMOS:prvncess_lex 🙏🏾The best time for new beginnings is Now!!,
,,"The only reason the Nigerian govt pretends to be doing something about Corona virus is because the elites are affected and for what they can steal. 

This is the same niger state of Ibrahim Babangida and Abdulsalami Abubakar! https://t.co/OpbZixObTZ",I choose to Live!,"Lagos, Nigeria"
,,"RT @hackneycouncil: The mobile test centre in Dalston will be available again on 23, 26, 29 &amp; 31 July. There will also be a mobile test sit…","Currently trading Mon - Sat, 8am - 4.30pm for food & essential home items. Social distancing measures applied. Only come if you really need to! Stay safe.","Ridley Road, Dalston, E8"
,,RT @uocommonlaw: Professor Heather McLeod-Kilmurray has recently joined a multi-institutional task force dedicated to reducing inequality a…,Queer/Disabled/Green/Critical @uocommonlaw @DrCiviluOttawa PhD candidate. 2017 @fdnPETF Scholar & @SSHRC_CRSH CGS Scholar. Law & Marine Biodiversity. ⚖🐟🌈,Dish With One Spoon Territory 
,,RT @FCBarcelonaFl: 🚨 Neymar is close to making his decision about his future and it's 100% certain he will stay at PSG. Because of the pand…,,
,,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",|Ger/ Eng| Pit main in SSBU. JOYCONBOYZ FOR EVER!,
,,"Obama's speechwriter is only now 

learning how our Federal system developed.

Partly learning. https://t.co/lsi3wY4W4O",SRSLY,
,,"RT @Goss30Goss: Florida Daily Covid-19 Update 24 July 2020:

12,444 new cases &amp; 132 deaths.

@GovRonDeSantis
continues to fail Floridians.",🌊 Spanish teacher who will do whatever it takes to save our nation from the corruption of Trump & the GOP.,"Minnesota, USA"
Chinatown America,,"RT @Here4Trump2020: Hey @SpeakerPelosi remember when you were telling people 2 come to #Chinatown on 2-24-20?

#America does

We also remem…","Proud dad of 2 adult children.  Retired FLEO (#BlueLivesMatter), non-apologetic Trump supporter, #MAGA, #BUILDTHEWALL, #NRA, #2A.",
,,Will the economic recovery and the decline in the unemployment generated by the COVID-19 shutdown continue at its recent pace and strengthen the economy as a pro-Trump electoral argument?,"We're all biased, 'naive realists' who believe we see the world objectively, whereas those who disagree are inherently irrational...","Stamford, Connecticut, USA"
,,But not the US because of Trump's throwing politics into the mix. https://t.co/yxzE40xKMv,"Clowns to the left of me,
Jokers to the right  #NeverTrump",
,,"RT @Opthomasprime_: water is wet. back to you, skip.",Snapchat: Jasmin_1227,
,,"RT @marklevinshow: CNN, enemy of the people
https://t.co/h0zSzKN15W",,
COVID19,,"RT @GovMurphy: New Jersey is the ONLY STATE in the nation to see #COVID19 cases drop for two weeks in a row.

This didn't happen by acciden…","Binary Blobs ... iOS and OS X developer ... blogger... father and CEO. Ex-Dubliner, now in NJ","New Jersey, USA"
,,"RT @Kayla_S_Stewart: For @TexasMonthly, I wrote about finding a renewed respect and love for Alvin Ailey's work during the ongoing pandemic…","Associate digital editor at @TexasMonthly. Alum of @TexasObserver, @TheAlcalde & @RiceUniversity. Can't resist a good story.","Austin, TX"
,,"RT @spectatorindex: SCIENCE: According to a study in the journal 'Personality and Individual Differences', people with narcissistic and psy…",Entrepreneur.  Dad.  Founder: New Life Group @newlifeexecs . You are the World. Make the World matter.  APBT Lover.,"Asbury Park, NJ"
,,"Putin isnt responsible for 150k covid-19 deaths. Neoliberal individualism, lack of paid sick leave, for profit healthcare, extreme social inequality, and a psychopathic capitalistic obsession with economic productivity is responsible.",Dispelling capitalist myths with history videos. Also dissertating.,Commiefornia
,,"I work for a leading airline, British Airways, and it's going through change and the whole business is being restructured due to Covid and I want to stay in my job. Carla could see a chance of promotion in the future. https://t.co/FRqikGpjpd via @Carla_Baron","Haunting Evidence(☆), MysteryQuest, Psychic Hollywood: The Search for Truth, Dead Famous, MTVs FEAR, Psychic Detectives ..",Los Angeles
,,@SP_BERHAMPUR @odisha_police @DGPOdisha @CMO_Odisha @homeodisha @igpsr @PinakMishra2 @Sarthak_ray @trafficbpr @DigapahandiP @abhay_ips Salute our covid warrior🇮🇳🇮🇳🇮🇳👍,"Always Speek The Truth,
       No Matter How 
                Bitter Harash It..।।🇮🇳🙏🇮🇳 ।।",
DoYourPart,,@Saraoh54021539 @randyhillier You know who struggles to breath? Vulnerable people with infected with COVID. #DoYourPart,,"Carleton Place, Ontario"
,,RT @JeffPassan: This is Johan Maya. He was a scout with the Diamondbacks. He had three kids and his wife is pregnant. He died Thursday of C…,Sporadic tweeter. Things for @PlayBoomSports The Checkdown AKA Live Fantasy Football Advice Sundays 10-1 ET on YouTube,United States
,,RT @sneheshphilip: A rape that happened in a @ITBP_official run Covid facility. This whole incident is sickening to the core. Covid positiv…,"Politics and social - India, USA",Mumbai🛫Texas
,,"@pacNWtechie @Ryski35 @down_isup @Nas2four @GovInslee I never said that Fauci claimed they don’t work.  I shared a picture of him, unmasked at a ball game sitting next to a person also unmasked.  I did say that science says they don’t really work.  https://t.co/ZIH8emtUSL",,"Seattle, WA"
covid19,,"RT @Alyssa_Milano: Trump has cancelled the RNC Convention in Jacksonville, FL due to concerns about #covid19. 

But he wants us to send our…",Here to resist!,"Fullerton, CA"
,,RT @LATiffani1: A girlfriend of mine missed her appointment to get tested for Covid19. She was later sent a letter saying she tested “posit…,"Jesus Christ is my Savior.don't try to intimidate me,bc I won't back down,Patriot IFB 2020 is a dirtiest election in the history! Stop GHOST Voter Fraud 🧟‍♀️",
DomesticViolence COVID19,,"RT @_taylarogers_: As #DomesticViolence cases rise in India amid #COVID19 lockdown, we urge the govt @MinistryWCD @smritiirani to use #Nirb…","Dancer 💃
Mobile Photographer 📷
IG: @picasso.luke",EL|CPT 
,,"@KatyTurNBC Sigh! Now California is a disaster!  Could you wait until CA is AT LEAST in the top ten in any adverse Covid category before it is the focus of this sensationalism  (It is NOT right now, whether long term or short term trends.)","Retired City Planner.  Former 'serious' distance runner, now jogging to the finish line. In diminishing order, sing, guitar, mando, harmonica. Pastafarian.",San Francisco
COVID19 TelanganaFightsCorona,,"RT @Eatala_Rajender: Media Bulletin on status of positive cases #COVID19 in Telangana. (Dated. 24.07.2020) 
#TelanganaFightsCorona 
#StayHo…","M.A ,B.ED,(political)","Hyderabad,Telanganna, Indian"
,,RT @Reuters: Man parades down Oxford Street wearing nothing but mask https://t.co/EhklJnqd0o https://t.co/zXWy2qrqu0,A Weltbürger who sells Sukawagen Blyatmobiles. *牢骚注意* Shooter games (and perhaps anime) are life. 汪死一切喵喵怪。,Eine endlose Nacht
,,RT @NiggazWILIN: That COVID Test Can Kiss My Ass. The Only Thing Going Up My Nose Is Powda,Focus ST / 90’ NA Miata / l&u 🥄 (he/him) $nickbromero,626 + 909
,,"RT @drdavidsamadi: We are asked to do three things to eliminate this virus:

1. Social Distancing
2. Wearing A Mask
3. Practice Good Hygien…",I hate hippies.,Bermuda Triangle
,,"RT @ASlavitt: 7,100 people just died from COVID in a single day.

We can’t really be numb to that, can we?",,USA
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,💗💫💞🧚‍♀️✨💓 #blacklivesmatter,
,,@milesSI Kind of curious to know if you guys have decided how to approach this for the FM games tbh! Have you decided whether you're going to act like COVID didn't happen for the purposes of the game scheduling (and attendance figures) or have it impact the game as it did real life?,25 / he/him / Politics graduate / Labour member / Cheltenham Town fan / McLaren F1 fan,
,,"RT @MiguelDelaney: It is remarkable the PL is here at all, given the criticism, and given what a massively dangerous psychological leap pla…","Sports Feature Writer for @IndySport & @Independent; talker @FootballRamble 

🎙Podcast: @TwoHacksOnePro
📭DMs open 
📩 V.Ehantharajah@independent.co.uk",Around
,,RT @drdavidsamadi: Lockdown is NOT a cure for COVID-19!,,
,,RT @ChadPergram: Meadows tells colleague Bret Baier Trump decided to pull payroll tax cut from coronavirus bill “because we knew that the D…,God. Family. Country🇺🇸CowboysNation✭Air Force brat/proud WWII vet granddaughter. Haters will be disappointed. Thrives on coffee & sarcasm. RTs ≠ my views.,USA
,,Well ???? @NYGovCuomo https://t.co/OdKxeV9moH,"Hunting mask I don’t wear one for covid19 #MAGA #KAG @NRA #USMC #DEPLORABLE love Israel, @realdonaldtrump followed by @realjameswoods @dbongino @realcandanceo",USA
,,"RT @GriglockJoann: Is this why trump sent in troops? Has Putin encouraged these actions? 
trump wants to be like his ""idol!""",,
,,RT @DBrozeLiveFree: Just finished my latest piece about the editorial making a connection between 5g and COVID19. I think you guys are goin…,"I live in River Heights NM with my detective(guard) dog, Togo. And my friend, housekeeper and girl-friday, Hannah. Part-time investigative researchers 😉🤨🧐",
COVID19,,"RT @ANI: Highest single-day spike of 49,310 cases and 740 deaths reported in India in the last 24 hours. 

Total #COVID19 positive cases st…",RT's & likes are not Endorsements.,India
,,"RT @OneJacobKelly: MoH pronounce a patient died of Corona.

Family of the deceased say No! he died of a stroke.

MoH ask the family the cau…",• Food Content Creator • Kitchen Hacks • Football • NBA • @chelseafc  • @lakers,"Nairobi, Kenya"
BREAKING coronavirus Mississippi,,"#BREAKING 
1,610 new COVID-19 #coronavirus cases, 28 new deaths reported Friday in #Mississippi",Breaking News and trends explained from around the world.,
,,The Shift Towards a Touchless Office: A New Normal for the Post-Coronavirus World https://t.co/PqhOjK4rH3,,
,,RT @WeezyWTF: To those of y’all collecting pandemic unemployment and doing cash side gigs.. USE THE GOVERNMENT FOR EVERY CORRUPT DOLLAR THE…,She belong to the stars,
,,Swiss doctor pans plastic visors after COVID-19 hits restaurant workers https://t.co/cg7MWZ2r1E,"I am interested in my beloved, #gardening, reading #tarot, #yoga, #herbal #medicine, #Reiki, #anime/ #manga, #PokemonGo, #Sims4, & keeping up w/ the #news.😺","Marysville, WA"
