hashtags,place,text,user_description,user_location
,,RT @JenniferJJacobs: Republican US Sen. Mike Lee has coronavirus. He tested positive yesterday. He was at the White House Saturday for Trum…,"Former journalist, hate corruption, MArch, AIA Assoc, LEED AP B+C, #UnKochAmerica #ClimateChangeIsReal #NoConCon4AnyReason #ExtortionIsImpeachable",DC-MD-VA area
,,"RT @maggieNYT: BREAKING - Ronna McDaniel, the RNC chairwoman, tested positive for the coronavirus on Wednesday, multiple sources say. She h…","trump/GOP allow COVID-19 to kill Americans & Putin to murder our military. 
#VoteOutEveryRepublican to end the trump-McConnell-Koch tyranny. #VoteDemocrat",
,,"RT @MariannaNBCNews: I witnessed a Cleveland Clinic doctor remind Trump's guests to wear a mask, even offering them surgical ones on the of…","Retired telecom tech. Love my planet. Looking for world peace in all the wrong places, but will never stop looking. No DM’s and no Lists Please.☮️","Texas, USA"
,,RT @CT_Bergstrom: Bengy Renton is compiling a spreadsheet that will answer a lot of your contact tracing / schedule questions answered for…,#BlackLivesMatter,"Pandemic, USA"
,,RT @MissNurki: @NotLaja It's just.. Something is off. It's just a little TOO convenient that 45 and wifey-boo gets Covid now. It's just not…,🇭🇹 #NCAT,
,,"RT @CarolBrinkley10: Journalists, beware: This White House can’t be trusted to be truthful about Trump’s health https://t.co/jxVB5nTM9b","Down to earth here
Reality
Science
Education 
Surgical 
Medical 
Laboratory
#WearYourMask",Center of universe.. U.S.A.
,,RT @BeschlossDC: WH Chief of Staff Mark Meadows has absolute obligation to tell Americans what kind of treatment is being administered to P…,"#NeverGOP = #GrabOurPussy, #GangOfPedophiles, #RepubliCONS  

#DonTheCon is still sitting in the oval office... 🙁    

#Individual1 = #RussianAsset",Individual-1 should never have attacked America. 🇺🇸  #NeverGOP  #NeverRebublican
,,RT @hesador: LORDDDDSDSS THIS MAN IS AN IDIOT. TRULY. DIDN’T HE JUST MAKE FUN OF BIDEN FOR WEARING A MASK AND BOAST ABOUT HAVING A LARGE CR…,go follow my new acc @/pixietbsl,
,,RT @50FirstTates: can’t believe trump tested positive for covid when all he had to do was not get tested and then he simply wouldn’t have it,#BlackLivesMatter #JusticeForBreonnaTaylor,Da Crib University
,,"RT @brianstelter: Chris Wallace on Fox, cutting through the WH's rosy statements &gt;&gt; ""Let's put it bluntly: the president is being hospitali…",Fighting fires pushing for equal access,"Florida, USA"
,,RT @carolecadwalla: A reminder to all Americans that the net effect of our prime minister catching COVID-19 was that it prompted a surge of…,Setting the controls for the heart of the sun,Brizzle
,,MONSTERS: Democrats Celebrating President And First Lady Testing Positive For COVID https://t.co/JEyKTbmrmJ https://t.co/wLGUzHByhg,"Founder of The Tea Party's Front Page. Old school. Mensa, NRA, USN vet. Rednecker & boondocker than you. ΜΟΛΩΝ ΛΑΒΕ (John 15:13.) #IAmTheSecondAmendment.",USSANews.com 
,,"RT @SethAbramson: BREAKING: The timeline problem the White House is facing is that according to Trump's 9PM FNC interview with Hannity, the…","To know even one life has breathed easier because you have lived. That is to have succeeded. - Ralph Waldo Emerson

#SOSAmerica2019",
,,"RT @travisakers: Four years ago to this very day, candidate Donald Trump mocked Hillary Clinton after being dianosed with pneumonia.","I mock because I care, Just a guy who wants the world to be a better place for all of its inhabitants. I write.",In the sunshine
,,and you know this man smhhhh https://t.co/KIKueSwERN,Beautiful Mind & Spirit 🌸✨ UCA 23’ 🐻💜,"Little Rock, AR"
,,"RT @funder: A bad story comes out about Melania, Trump fails at the debate, and now they are going into quarantine? And they have to “wait”…",,florida
,,"A sensible guide for teens and for adults who deal with teens: “Some adults may find it hard to grasp how these things make teenagers happy. But for teenagers, these small bright spots are more comforting and joyful.“

https://t.co/yib97Couym",✨,
,,"RT @WSMV: JUST IN: The president has received an experimental antibody cocktail and remains 'fatigued' after his COVID-19 diagnosis, accord…",Consumer Investigative Reporter @ WSMV (NBC). Call 4 Action Reporter. NYC born 🗽.ATL raised 🍑. Guyanese roots 🇬🇾. UGA grad. Alpha Kappa Alpha Lady 💕💚.,"Nashville, TN"
,,"I’ve been dead against the demonisation of the the 18 - 24yr olds but the covid stats @ Northumbria university are prettayy, pretty bad. Then again wtf did anyone expect?",Joyfully participating in the suffering of the world. Confident of your virtue while we’re on the brink.,"Newcastle Upon Tyne, England"
,,@Abby68614489 @JoeBiden We should have locked down nation wide 6 mths ago. It's never too late to get a handle on this. If everyone would just wear a mask this would go away.,"Proud Native Texan, Retired Nurse, wife of a Marine Veteran.
Lover of animals & the great outdoors.",
coronavirus covid19,,The latest The Terrence Herschel Gay Daily! https://t.co/YWKmAY9vhg #coronavirus #covid19,comptroller/Owner of Eethg. https://t.co/ERVxOSlE7z https://t.co/QuWgxayYyY…,United States
,,"RT @thegoodgodabove: Trump has coronavirus.

Got him!",,
,,RT @SenWarren: My statement on President Trump’s COVID-19 diagnosis: https://t.co/B4XWfpED9i,"Anger - response to threat/fear/sorrow/loss, -inspires change. Let's change for good. VOTE EARLY. DELIVER YOUR VOTE IN PERSON- EARLY. Photograph ballot. PROOF!","Blacksburg, VA"
,,"@Francis_NYC I know that, but like why a door mat? Especially during a pandemic.",Gory Noso. Legend in the Making. Gamer. Artist. Skateboarder. Musician. One of a Kind.,"New York, USA"
,,"RT @DiscussingFilm: ‘Home Alone 2: Lost In New York’ star Donald Trump has tested positive for COVID-19.

(Source: @realDonaldTrump) https:…",casual collector. B/S/T Looking for anything Eagles.,"San Francisco, CA"
,,RT @people4kam: Trump will have to quarantine by himself in the bunker while Biden is campaigning in Michigan tomorrow.,18 - Joe Biden and Kamala Harris are coming January 2021. 🥁🐝🍦⚖️ HRC 💛 KDH #BidenHarris2020 - Follow my backup pls @bidenharrisdem,Joe Biden-Kamala Harris 2020 
,,"I guess it’s good they’re taking him to Walter Reed “out of an abundance of caution.”  But, it’s curious that caution has not been the White House’s covid policy for the last 7 months.","“suburban housewife” and mom, twin, sometimes runner; married to US Army veteran; dote on our dogs now that kids are grown",
,,"RT @Stonekettle: Guy thrown through the windshield onto the hood of his car because he refused to wear a seatbelt was doing it for us. 

So…","there once was a dream that was America... but not yet, not yet",
,,"RT @RealJamesWoods: Democrats believe they’re going to win the election, so they aren’t bothering to hide who and what they are now. This o…",Living!,"Houston, TX "
,,RT @joshuaschaer1: Right now Fox News is explaining to its viewers what coronavirus is.,,"League City, TX"
,,RT @notThreat3x: Trump getting COVID right after making fun of Biden for wearing masks is so 2020,𝑡𝑟𝑒𝑎𝑡 𝑝𝑒𝑜𝑝𝑙𝑒 𝑤𝑖𝑡𝘩 𝑘𝑖𝑛𝑑𝑛𝑒𝑠𝑠,htx 
,,"@BeauTFC Could he actually be too fatigued to tweet? Sad this is a reasonable question in 2020.

https://t.co/zUh1L6V6YK","“Some nights are made for torture, or reflection, or the savoring of loneliness.”

rt ≠ endorsement",
,,"RT @MakkkTruck: Nicki gave birth, 69 is in the hospital, trump got corona... october coming to outsell all the other months purr  https://t…",,Guadeloupe
,,"RT @realCarrickRyan: The World Leaders who caught Coronavirus:
- Jail Bolsonaro
- Boris Johnston
- Donald Trump

Three men that tried their…","#IStandWithDan #ClimateActionNow.  Lived in Aust, Ireland, UK and USA. Reject Neocon ideology. Not interested in trolls, don't care if you think you are right.",
,,"RT @1813Doncarlo: By his demeanor, dignified conduct &amp; conscious sense of public responsibility displayed during Covid-19 pandemic over the…",liberal thinker disgusted by trump and pedophiles,
,,RT @iamcardib: “BET YOU WANNA” wear a mask now 😩😩😩 https://t.co/jp6NTiGztO,fuckgovernment@ph,030820
,,I sure hope trump isn't lying about having covid to get out of doing the next debate.,straight edge. pop punk. wrestling. batman.,yyc
Covid19,,RT @ZelenskyyUa: #Covid19 is a huge challenge for the entire world. @RealDonaldTrump and @FLOTUS stay strong! Wishing you fast and full rec…,Conservatism for a brighter future. #StayAtHome Vote GOP #Election2020,
,,RT @neeratanden: Anyone remember the coverage of Hillary’s pneumonia? I do.,"It's not whether you get knocked down, it's whether you get up. - Vince Lombardi",
COVID19 COVIDIOTS,,"👇🤦🏻‍♀️😢
Proving once again this administration has no CV19 plan — no contact tracing, no reliable testing strategy, no consistent isolation policy, no organized PPE production/distribution — not even at the highest level in our government. 
#COVID19 #COVIDIOTS https://t.co/5hYCUcwGuZ",Geologist 👩🏻‍🔬 EV-Driver 🚙 Dumped the⛽️ CLCV 🦉,"Southern California, USA"
,,RT @ShamsCharania: President Donald Trump and the First Lady have tested positive for coronavirus.,Music Artist / Producer,
,,"RT @actupny: 212,000 AMERICANS DEAD DUE TO A LACK OF COMPASSION, INACTION AND UTTER NEGLECT. THERE IS NO REMORSE FOR TRUMP CONTRACTING COVI…",Be the change you want to see.,
,,RT @KnowbodysTweets: I see a lot of y'all celebrating Trump getting COVID and I'm mad disappointed in y'all https://t.co/pcKR6tqZOl,Lemmedrivedaboat,Cheeks
,,RT @washingtonpost: Invincibility punctured by infection: How the coronavirus spread in Trump’s White House https://t.co/r9W29GKlCx,"Peace and Aloha & Rock and Roll!
Tucson, Boulder, Maui, Durango, and Lexington. ☮ #RESIST! #VOTEBLUE!","Tucson, AZ"
,,RT @iamcardib: “BET YOU WANNA” wear a mask now 😩😩😩,Existing. Fk’s Shawty 😊🙈,"Abuja, Nigeria"
,,RT @tyreseee_: trump getting Covid on the first of October during a full moon??? the witch girls are not SLICKKKK,*parks & rec theme plays* // pma // wishing I was percy jackson // keyblade master // resident of gravity falls // she/her,disney world
,,"RT @ResisterDude: @realDonaldTrump @FLOTUS I know it’s been said to death, but downplaying the threat of COVID19 + continuously lying to Am…","#BidenHarris #NMBLUE #DogsRock #ProChoice #FamiliesBelongTogether #BLM Flwd by Karita Mattila,Rosanna Arquette,Nancy Sinatra, Aunt Crabby,Amee Vanderpool","New Mexico, USA"
,,RT @CTVNews: Woman leaks cerebral and spinal fluid from her nose after a nasal swab COVID-19 test https://t.co/tOsNFsBiDJ https://t.co/SSIW…,zero tolerance,"Tallinn, Estonia"
,,I don’t wanna hear anything about Covid if trump beats it; mf got home court advantage and everything rn,,
,,RT @charliekirk11: Why are churches still closed even though we're allowed to fly across the country on a packed flight with zero social di…,"ROChina IS NOT Taiwan's country.
Taiwanese, Formosan, Not Chinese.
Parler : https://t.co/AWWhJ7hsNU
GAB : https://t.co/VpfVYJmqbO",Taipei
,,RT @gtconway3d: Truer words were never spoken. https://t.co/11gKomWpNk,"Wife, mother, grandmother, amateur photography hobbyist, hockey and soccer fan.. Stand for Justice. #TheResistance No DMs No FB.",Oregon
,,"I want to play this in Tr*mp's hospital room, over and over again, for the entire two weeks he is quarantined (provided he actually has COVID).
https://t.co/sWKvXuVNoe","Social Justice Cleric. Listens to Black Metal, tweets about Muppets.",SPAAAAACE!!!!
,,"RT @9NEWS: World leaders react to Trump, First Lady COVID-19 diagnosis https://t.co/QLKHTlWE0L",THIS ONE IS FOR PAT BOLEN!!,"Bronco Nation, USA"
,,RT @notThreat3x: Trump getting COVID right after making fun of Biden for wearing masks is so 2020,Spend a little more time trying to make something of your life and a little less time trying to impress people... -The Breakfast Club,
,,What Trump’s Symptoms Mean for COVID Course https://t.co/ssvZAIvGs4,,Planet Internet
COVID19,,RT @YourAnonCentral: US President Donald Trump has tested positive for #COVID19. https://t.co/Eng8PwQY1M,Coucou,"Paris, France"
,,"RT @SandraCortesi: Help us figure out what the ethical, societal, and policy challenges posed by COVID-19 are as it disrupts education and…","We are the Wikimedia Foundation's Public Policy Team. We advocate for public policy that promotes free knowledge, globally.",
,,"I've been assured by a high-ranking government official that Covid is like a cold and you can/should go to work even if you've got it.

Just pop a fistful of hydroxy, wash that shit down with a Diet Coke, and get back to work, Buckaroo! https://t.co/0iv2JOWAXS","Library dude, cheeseburger enthusiast, unabashed crazy cat bro, and slow-pitch softball center fielder. Unintended muse for Jake Peralta. #librarylife",Boston(ish)
,,"RT @CllrBSilvester: ""Of this be certain: unless our elected parliamentarians, who listen to their constituents, act and act fast,
the tyran…",I'm just here for the tweets,Occupied USA
,,This is one of the best Twitter accounts https://t.co/Polof6VmqM,"Astrochemist, born and raised in Norn Irn, now an adoptee of Yorkshire, accent is confused, this will mainly be space stuff and pictures from my baking attempts","Leeds, England"
,,"RT @osullivanauthor: Remember when Trump said he had taken hydroxychloroquine and that would prevent him from getting the coronavirus?

So…","Animal lover. Vegetarian. Atheist. Depeche Mode. *** Because of their support of America’s enemies, foreign and domestic, the GOP should be made extinct. ***","Jersey City, NJ"
